latitude,longitude,elevation_m,slope,curvature,flow_accumulation
19.195,72.78,0.0,0.0,0.0,664.9
19.195,72.785,0.0,0.1425,9e-06,664.9
19.195,72.79,0.69,1.379,7.8e-05,658.0
19.195,72.795,7.37,2.1195,4.7e-05,591.2
19.195,72.8,17.64,0.1218,-0.000141,488.5
19.195,72.805,17.05,0.8485,6.1e-05,494.4
19.195,72.81,21.16,0.1425,-4.4e-05,453.3
19.195,72.815,21.85,0.8341,-6.1e-05,446.4
19.195,72.82,17.81,1.5667,-4.6e-05,486.8
19.195,72.825,10.22,1.9731,-2.6e-05,562.7
19.195,72.83,0.66,0.1363,0.000116,658.3
19.195,72.835,0.0,0.0,9e-06,664.9
19.195,72.84,0.0,0.0,0.0,664.9
19.195,72.845,0.0,0.2312,1.5e-05,664.9
19.195,72.85,1.12,0.7453,3.2e-05,653.7
19.195,72.855,4.73,1.8246,6.8e-05,617.6
19.195,72.86,13.57,2.2741,2.8e-05,529.2
19.195,72.865,24.59,1.1808,-6.9e-05,419.0
19.195,72.87,30.31,0.4191,-4.8e-05,361.8
19.195,72.875,32.34,0.1838,-3.8e-05,341.5
19.195,72.88,31.45,0.1734,1e-06,350.4
19.195,72.885,30.61,0.5822,-2.6e-05,358.8
19.195,72.89,27.79,0.7577,-1.1e-05,387.0
19.195,72.895,24.12,0.5017,1.6e-05,423.7
19.195,72.9,21.69,0.4047,5.7e-05,448.0
19.195,72.905,23.65,1.0921,-9.4e-05,428.4
19.195,72.91,18.36,1.1045,0.000138,481.3
19.195,72.915,23.71,0.799,-0.00012,427.8
19.195,72.92,19.84,0.5347,1.7e-05,466.5
19.195,72.925,17.25,0.2519,4.9e-05,492.4
19.195,72.93,18.47,0.0248,-1.7e-05,480.2
19.195,72.935,18.35,0.5451,3.6e-05,481.4
19.195,72.94,20.99,0.8072,1.6e-05,455.0
19.195,72.945,24.9,1.1561,2.2e-05,415.9
19.195,72.95,30.5,1.4945,2.1e-05,359.9
19.195,72.955,37.74,1.3831,-7e-06,287.5
19.195,72.96,44.44,1.2448,-9e-06,220.5
19.195,72.965,50.47,0.128,-8.6e-05,160.2
19.195,72.97,49.85,0.19,-4e-06,166.4
19.195,72.975,48.93,1.1829,-6.2e-05,175.6
19.195,72.98,43.2,1.1932,-1e-06,232.9
19.195,72.985,37.42,1.6142,-2.6e-05,290.7
19.195,72.99,29.6,1.3088,1.9e-05,368.9
19.195,72.995,23.26,0.4687,5.3e-05,432.3
19.195,73.0,20.99,4.3256,-0.000243,455.0
19.2,72.77,0.0,0.0,0.000273,664.9
19.2,72.775,0.0,0.0,0.0,664.9
19.2,72.78,0.0,0.3882,2.4e-05,664.9
19.2,72.785,1.88,0.8011,2.6e-05,646.1
19.2,72.79,5.76,0.3386,-2.9e-05,607.3
19.2,72.795,7.4,0.2354,-6e-06,590.9
19.2,72.8,8.54,0.2168,-2.8e-05,579.5
19.2,72.805,7.49,0.4769,4.4e-05,590.0
19.2,72.81,9.8,0.1198,-2.2e-05,566.9
19.2,72.815,10.38,0.6297,-4.7e-05,561.1
19.2,72.82,7.33,0.0289,4.1e-05,591.6
19.2,72.825,7.47,0.0454,-5e-06,590.2
19.2,72.83,7.25,0.161,-7e-06,592.4
19.2,72.835,6.47,0.223,2.4e-05,600.2
19.2,72.84,7.55,0.3861,1e-05,589.4
19.2,72.845,9.42,0.3551,-4.7e-05,570.7
19.2,72.85,7.7,0.6958,6.6e-05,587.9
19.2,72.855,11.07,0.0743,-3.9e-05,554.2
19.2,72.86,11.43,0.3407,1.7e-05,550.6
19.2,72.865,13.08,1.0818,4.7e-05,534.1
19.2,72.87,18.32,0.1796,-5.7e-05,481.7
19.2,72.875,19.19,0.64,2.9e-05,473.0
19.2,72.88,22.29,1.1788,3.4e-05,442.0
19.2,72.885,28.0,0.671,-0.000116,384.9
19.2,72.89,24.75,1.0302,0.000107,417.4
19.2,72.895,29.74,1.0075,-0.000128,367.5
19.2,72.9,24.86,0.6875,2e-05,416.3
19.2,72.905,21.53,0.1528,3.4e-05,449.6
19.2,72.91,20.79,0.0351,7e-06,457.0
19.2,72.915,20.62,0.3985,2.7e-05,458.7
19.2,72.92,22.55,0.0186,-2.6e-05,439.4
19.2,72.925,22.46,0.1177,9e-06,440.3
19.2,72.93,23.03,1.1045,6.2e-05,434.6
19.2,72.935,28.38,0.6049,-0.000108,381.1
19.2,72.94,25.45,1.542,0.000135,410.4
19.2,72.945,32.92,0.5595,-6.2e-05,335.7
19.2,72.95,35.63,0.3613,-1.2e-05,308.6
19.2,72.955,37.38,0.6256,-6.2e-05,291.1
19.2,72.96,34.35,0.2705,5.6e-05,321.4
19.2,72.965,35.66,0.2911,1e-06,308.3
19.2,72.97,37.07,0.4398,9e-06,294.2
19.2,72.975,39.2,0.2602,-1.1e-05,272.9
19.2,72.98,40.46,1.0962,-8.5e-05,260.3
19.2,72.985,35.15,0.2602,5.3e-05,313.4
19.2,72.99,33.89,0.9125,7.4e-05,326.0
19.2,72.995,38.31,0.8011,-7e-06,281.8
19.2,73.0,42.19,8.6448,-0.000598,243.0
19.205,72.77,0.0,0.0847,0.000553,664.9
19.205,72.775,0.41,2.4328,0.000148,660.8
19.205,72.78,12.2,0.2312,-0.000168,542.9
19.205,72.785,11.08,0.4356,-1.3e-05,554.1
19.205,72.79,8.97,0.7556,7.5e-05,575.2
19.205,72.795,12.63,1.9236,-0.000169,538.6
19.205,72.8,3.31,0.6834,7.8e-05,631.8
19.205,72.805,0.0,0.0,4.3e-05,664.9
19.205,72.81,0.0,0.0,0.0,664.9
19.205,72.815,0.0,0.064,4e-06,664.9
19.205,72.82,0.31,1.1169,6.6e-05,661.8
19.205,72.825,5.72,1.8328,4.5e-05,607.7
19.205,72.83,14.6,0.1321,-0.000124,518.9
19.205,72.835,13.96,1.9215,0.000129,525.3
19.205,72.84,23.27,0.0372,-0.000123,432.2
19.205,72.845,23.09,0.6318,-3.7e-05,434.0
19.205,72.85,20.03,0.8712,-1.5e-05,464.6
19.205,72.855,15.81,1.7359,-5.4e-05,506.8
19.205,72.86,7.4,0.0661,0.000113,590.9
19.205,72.865,7.72,0.6916,3.9e-05,587.7
19.205,72.87,11.07,0.2374,-2.9e-05,554.2
19.205,72.875,12.22,0.4687,1.5e-05,542.7
19.205,72.88,14.49,0.5802,7e-06,520.0
19.205,72.885,17.3,1.8679,8.1e-05,491.9
19.205,72.89,26.35,0.7556,-7e-05,401.4
19.205,72.895,30.01,0.0557,-5.1e-05,364.8
19.205,72.9,29.74,1.1788,-7.1e-05,367.5
19.205,72.905,24.03,0.4852,4.4e-05,424.6
19.205,72.91,21.68,0.6338,7e-05,448.1
19.205,72.915,24.75,1.2221,-0.000117,417.4
19.205,72.92,18.83,1.1251,0.000148,476.6
19.205,72.925,24.28,0.1136,-7.8e-05,422.1
19.205,72.93,23.73,1.5791,0.000106,427.6
19.205,72.935,31.38,1.1808,-2.5e-05,351.1
19.205,72.94,37.1,0.1425,-6.5e-05,293.9
19.205,72.945,37.79,0.0764,-4e-06,287.0
19.205,72.95,38.16,1.3521,-9e-05,283.3
19.205,72.955,31.61,0.6958,4.1e-05,348.8
19.205,72.96,28.24,0.2209,3e-05,382.5
19.205,72.965,27.17,0.2395,-1e-06,393.2
19.205,72.97,26.01,0.097,2.1e-05,404.8
19.205,72.975,26.48,1.2118,7e-05,400.1
19.205,72.98,32.35,0.2416,-6.1e-05,341.4
19.205,72.985,33.52,1.8679,0.000102,329.7
19.205,72.99,42.57,2.0102,9e-06,239.2
19.205,72.995,52.31,0.256,-0.00011,141.8
19.205,73.0,53.55,10.0239,-0.000653,129.4
19.21,72.77,4.5,0.5575,0.000672,619.9
19.21,72.775,7.2,1.2366,4.3e-05,592.9
19.21,72.78,13.19,0.0351,-7.6e-05,533.0
19.21,72.785,13.36,1.1726,-7.6e-05,531.3
19.21,72.79,7.68,0.0392,7.6e-05,588.1
19.21,72.795,7.87,1.6245,-0.000105,586.2
19.21,72.8,0.0,0.0,0.000102,664.9
19.21,72.805,0.0,0.0,0.0,664.9
19.21,72.81,0.0,0.0,0.0,664.9
19.21,72.815,0.0,0.0,0.0,664.9
19.21,72.82,0.0,0.3799,2.4e-05,664.9
19.21,72.825,1.84,2.4163,0.000128,646.5
19.21,72.83,13.55,2.1937,-1.4e-05,529.4
19.21,72.835,24.18,1.4842,-4.5e-05,423.1
19.21,72.84,31.37,0.8878,-3.8e-05,351.2
19.21,72.845,35.67,1.1953,-0.000131,308.2
19.21,72.85,29.88,2.3504,-7.3e-05,366.1
19.21,72.855,18.49,1.3088,6.6e-05,480.0
19.21,72.86,12.15,0.1982,9.5e-05,543.4
19.21,72.865,13.11,1.8762,-0.000131,533.8
19.21,72.87,4.02,0.3716,0.000141,624.7
19.21,72.875,5.82,0.256,-7e-06,606.7
19.21,72.88,7.06,0.927,4.2e-05,594.3
19.21,72.885,11.55,1.4739,3.4e-05,549.4
19.21,72.89,18.69,1.2097,-1.7e-05,478.0
19.21,72.895,24.55,0.2395,-6.1e-05,419.4
19.21,72.9,25.71,1.024,4.9e-05,407.8
19.21,72.905,30.67,1.2324,-0.000142,358.2
19.21,72.91,24.7,0.3056,5.8e-05,417.9
19.21,72.915,23.22,0.9497,7.9e-05,432.7
19.21,72.92,27.82,0.6173,-2.1e-05,386.7
19.21,72.925,30.81,0.4728,-9e-06,356.8
19.21,72.93,33.1,0.5843,7e-06,333.9
19.21,72.935,35.93,0.0268,-3.8e-05,305.6
19.21,72.94,35.8,1.2036,7.7e-05,306.9
19.21,72.945,41.63,0.9022,-0.000132,248.6
19.21,72.95,37.26,1.7978,-5.6e-05,292.3
19.21,72.955,28.55,1.1808,3.9e-05,379.4
19.21,72.96,22.83,1.1664,1e-06,436.6
19.21,72.965,17.18,0.4769,0.000103,493.1
19.21,72.97,19.49,0.4191,-5.6e-05,470.0
19.21,72.975,17.46,1.7627,0.000137,490.3
19.21,72.98,26.0,2.1154,2.2e-05,404.9
19.21,72.985,36.25,2.6204,3.2e-05,302.4
19.21,72.99,48.95,1.5853,-6.5e-05,175.4
19.21,72.995,56.63,0.8403,-4.7e-05,98.6
19.21,73.0,60.7,10.4697,-0.000719,57.9
19.215,72.77,9.42,1.3129,0.000749,570.7
19.215,72.775,15.78,0.8011,-0.000133,507.1
19.215,72.78,11.9,0.2127,6.4e-05,545.9
19.215,72.785,12.93,0.1404,-2.2e-05,535.6
19.215,72.79,12.25,2.5276,-0.00015,542.4
19.215,72.795,0.0,0.0,0.000159,664.9
19.215,72.8,0.0,0.0,0.0,664.9
19.215,72.805,0.0,0.0,0.0,664.9
19.215,72.81,0.0,0.0,0.0,664.9
19.215,72.815,0.0,0.0,0.0,664.9
19.215,72.82,0.0,1.1458,7.2e-05,664.9
19.215,72.825,5.55,2.1834,6.5e-05,609.4
19.215,72.83,16.13,2.4452,1.6e-05,503.6
19.215,72.835,27.98,1.154,-8.1e-05,385.1
19.215,72.84,33.57,0.638,-3.2e-05,329.2
19.215,72.845,36.66,0.6173,-7.9e-05,298.3
19.215,72.85,33.67,1.6307,-6.4e-05,328.2
19.215,72.855,25.77,1.5564,5e-06,407.2
19.215,72.86,18.23,1.3129,1.5e-05,482.6
19.215,72.865,11.87,1.2221,6e-06,546.2
19.215,72.87,5.95,0.2684,6e-05,605.4
19.215,72.875,4.65,0.4067,4.2e-05,618.4
19.215,72.88,6.62,0.256,-4.2e-05,598.7
19.215,72.885,5.38,1.3274,0.0001,611.1
19.215,72.89,11.81,0.9992,-2.1e-05,546.8
19.215,72.895,16.65,0.6462,-2.2e-05,498.4
19.215,72.9,19.78,1.5255,5.5e-05,467.1
19.215,72.905,27.17,0.7598,-4.8e-05,393.2
19.215,72.91,30.85,0.1776,-5.9e-05,356.4
19.215,72.915,29.99,0.8589,6.5e-05,365.0
19.215,72.92,34.15,0.5038,-2.2e-05,323.4
19.215,72.925,36.59,0.0,-3.2e-05,299.0
19.215,72.93,36.59,0.766,4.8e-05,299.0
19.215,72.935,40.3,0.7185,-9.3e-05,261.9
19.215,72.94,36.82,0.2147,3.2e-05,296.7
19.215,72.945,35.78,1.1293,-5.8e-05,307.1
19.215,72.95,30.31,1.3191,-1.2e-05,361.8
19.215,72.955,23.92,1.2036,7e-06,425.7
19.215,72.96,18.09,0.2519,6e-05,484.0
19.215,72.965,16.87,0.863,-3.8e-05,496.2
19.215,72.97,12.69,1.0384,0.00012,538.0
19.215,72.975,17.72,2.3916,8.5e-05,487.7
19.215,72.98,29.31,1.938,-2.9e-05,371.8
19.215,72.985,38.7,2.7646,5.2e-05,277.9
19.215,72.99,52.1,1.5172,-7.9e-05,143.9
19.215,72.995,59.45,1.4532,-4e-06,70.4
19.215,73.0,66.49,9.7112,-0.000708,0.0
19.22,72.77,19.0,1.0818,0.000549,474.9
19.22,72.775,13.76,0.2725,5.1e-05,527.3
19.22,72.78,12.44,1.5193,-7.8e-05,540.5
19.22,72.785,5.08,1.0488,3e-05,614.1
19.22,72.79,0.0,0.0,6.6e-05,664.9
19.22,72.795,0.0,0.0,0.0,664.9
19.22,72.8,0.0,0.0,0.0,664.9
19.22,72.805,0.0,0.0,0.0,664.9
19.22,72.81,0.0,0.0,0.0,664.9
19.22,72.815,0.0,0.0,0.0,664.9
19.22,72.82,0.0,1.4863,9.3e-05,664.9
19.22,72.825,7.2,2.2741,5e-05,592.9
19.22,72.83,18.22,0.3799,-0.000119,482.7
19.22,72.835,20.06,1.9669,0.0001,464.3
19.22,72.84,29.59,1.2324,-4.6e-05,369.0
19.22,72.845,35.56,0.4129,-0.000103,309.3
19.22,72.85,33.56,0.5058,-6e-06,329.3
19.22,72.855,31.11,1.3645,-5.4e-05,353.8
19.22,72.86,24.5,2.1958,-5.2e-05,419.9
19.22,72.865,13.86,0.6442,9.8e-05,526.3
19.22,72.87,10.74,1.0777,-2.7e-05,557.5
19.22,72.875,5.52,1.1396,-4e-06,609.7
19.22,72.88,0.0,0.0227,7.3e-05,664.9
19.22,72.885,0.11,0.0227,-3e-06,663.8
19.22,72.89,0.0,1.511,9.6e-05,664.9
19.22,72.895,7.32,1.4986,-1e-06,591.7
19.22,72.9,14.58,2.5379,6.5e-05,519.1
19.22,72.905,26.88,0.9352,-0.000101,396.1
19.22,72.91,31.41,1.6286,4.4e-05,350.8
19.22,72.915,39.3,1.088,-3.4e-05,271.9
19.22,72.92,44.57,0.1838,-5.7e-05,219.2
19.22,72.925,45.46,0.287,6e-06,210.3
19.22,72.93,46.85,1.9483,-0.000141,196.4
19.22,72.935,37.41,0.0496,0.000126,290.8
19.22,72.94,37.65,1.8988,-0.000123,288.4
19.22,72.945,28.45,0.8134,6.8e-05,380.4
19.22,72.95,24.51,2.7131,-0.00012,419.8
19.22,72.955,11.36,0.4109,0.000145,551.3
19.22,72.96,9.37,0.9579,8.6e-05,571.2
19.22,72.965,14.01,1.0281,4e-06,524.8
19.22,72.97,18.99,0.8031,-1.4e-05,475.0
19.22,72.975,22.88,2.0824,8.1e-05,436.1
19.22,72.98,32.97,1.9257,-1e-05,335.2
19.22,72.985,42.3,1.5358,-2.5e-05,241.9
19.22,72.99,49.74,1.1045,-2.7e-05,167.5
19.22,72.995,55.09,0.8279,-1.7e-05,114.0
19.22,73.0,59.1,7.4384,-0.000523,73.9
19.225,72.77,22.87,1.0033,0.000407,436.2
19.225,72.775,18.01,2.2494,-7.8e-05,484.8
19.225,72.78,7.11,1.4677,4.9e-05,593.8
19.225,72.785,0.0,0.0,9.2e-05,664.9
19.225,72.79,0.0,0.0,0.0,664.9
19.225,72.795,0.0,0.0,0.0,664.9
19.225,72.8,0.0,0.0,0.0,664.9
19.225,72.805,0.0,0.0,0.0,664.9
19.225,72.81,0.0,0.0,0.0,664.9
19.225,72.815,0.0,1.1148,7e-05,664.9
19.225,72.82,5.4,1.3583,1.5e-05,610.9
19.225,72.825,11.98,1.1726,-1.2e-05,545.1
19.225,72.83,17.66,0.4893,-4.3e-05,488.3
19.225,72.835,20.03,0.1404,-2.2e-05,464.6
19.225,72.84,20.71,1.0261,5.6e-05,457.8
19.225,72.845,25.68,0.3799,-4.1e-05,408.1
19.225,72.85,27.52,0.1198,-3.1e-05,389.7
19.225,72.855,26.94,0.3304,2.8e-05,395.5
19.225,72.86,28.54,0.8176,-7.2e-05,379.5
19.225,72.865,24.58,1.2655,-2.8e-05,419.1
19.225,72.87,18.45,2.2906,-6.5e-05,480.4
19.225,72.875,7.35,1.0075,8.1e-05,591.4
19.225,72.88,2.47,0.51,3.1e-05,640.2
19.225,72.885,0.0,0.0,3.2e-05,664.9
19.225,72.89,0.0,0.2973,1.9e-05,664.9
19.225,72.895,1.44,1.7813,9.3e-05,650.5
19.225,72.9,10.07,2.4143,4e-05,564.2
19.225,72.905,21.77,3.1044,4.4e-05,447.2
19.225,72.91,36.82,1.3666,-0.000109,296.7
19.225,72.915,43.44,1.6018,1.5e-05,230.5
19.225,72.92,51.2,0.7309,-5.5e-05,152.9
19.225,72.925,54.74,1.641,-0.000149,117.5
19.225,72.93,46.79,1.6286,1e-06,197.0
19.225,72.935,38.9,1.3728,1.6e-05,275.9
19.225,72.94,32.25,2.7316,-8.6e-05,342.4
19.225,72.945,19.01,0.4336,0.000145,474.8
19.225,72.95,16.91,1.0033,-3.6e-05,495.8
19.225,72.955,12.05,0.6215,0.000102,544.4
19.225,72.96,15.06,0.1858,-2.7e-05,514.3
19.225,72.965,15.96,2.1999,0.000127,505.3
19.225,72.97,26.62,0.3014,-0.000119,398.7
19.225,72.975,28.08,1.9958,0.000107,384.1
19.225,72.98,37.75,0.2333,-0.000111,287.4
19.225,72.985,38.88,2.0886,0.000117,276.1
19.225,72.99,49.0,0.0268,-0.000133,174.9
19.225,72.995,48.87,1.5028,9.6e-05,176.2
19.225,73.0,56.15,7.0767,-0.000542,103.4
19.23,72.77,21.7,1.3026,0.000365,447.9
19.23,72.775,15.39,1.3542,-3e-06,511.0
19.23,72.78,8.83,1.8225,-2.9e-05,576.6
19.23,72.785,0.0,0.0,0.000115,664.9
19.23,72.79,0.0,0.0,0.0,664.9
19.23,72.795,0.0,0.0,0.0,664.9
19.23,72.8,0.0,0.0,0.0,664.9
19.23,72.805,0.0,0.0,0.0,664.9
19.23,72.81,0.0,0.3882,2.4e-05,664.9
19.23,72.815,1.88,2.0308,0.000103,646.1
19.23,72.82,11.72,0.2973,-0.000146,547.7
19.23,72.825,10.28,1.1747,9.3e-05,562.1
19.23,72.83,15.97,0.0145,-7.5e-05,505.2
19.23,72.835,15.9,0.128,9e-06,505.9
19.23,72.84,16.52,0.3118,1.2e-05,499.7
19.23,72.845,18.03,1.3109,6.3e-05,484.6
19.23,72.85,24.38,0.1301,-7.4e-05,421.1
19.23,72.855,25.01,1.1065,6.1e-05,414.8
19.23,72.86,30.37,0.3551,-9.2e-05,361.2
19.23,72.865,28.65,0.8836,-3.3e-05,378.4
19.23,72.87,24.37,2.1174,-7.8e-05,421.2
19.23,72.875,14.11,1.9566,1e-05,523.8
19.23,72.88,4.63,0.9559,6.3e-05,618.6
19.23,72.885,0.0,0.0,6e-05,664.9
19.23,72.89,0.0,0.1528,1e-05,664.9
19.23,72.895,0.74,1.8411,0.000106,657.5
19.23,72.9,9.66,2.8511,6.4e-05,568.3
19.23,72.905,23.48,2.2226,-4e-05,430.1
19.23,72.91,34.25,1.7008,-3.3e-05,322.4
19.23,72.915,42.49,1.738,2e-06,240.0
19.23,72.92,50.91,0.9063,-5.2e-05,155.8
19.23,72.925,55.3,2.3504,-0.000205,111.9
19.23,72.93,43.91,0.9167,9e-05,225.8
19.23,72.935,39.47,2.573,-0.000104,270.2
19.23,72.94,27.0,1.9813,3.7e-05,394.9
19.23,72.945,17.4,0.4996,9.3e-05,490.9
19.23,72.95,14.98,0.3799,5.5e-05,515.1
19.23,72.955,16.82,0.2147,-1e-05,496.7
19.23,72.96,17.86,0.9827,4.8e-05,486.3
19.23,72.965,22.62,0.929,-3e-06,438.7
19.23,72.97,27.12,1.6472,4.5e-05,393.7
19.23,72.975,35.1,0.2725,-8.6e-05,313.9
19.23,72.98,36.42,0.8547,3.7e-05,300.7
19.23,72.985,40.56,0.3613,-3.1e-05,259.3
19.23,72.99,42.31,0.6483,-6.4e-05,241.8
19.23,72.995,39.17,2.0391,0.000169,273.2
19.23,73.0,49.05,7.2597,-0.000587,174.4
19.235,72.77,13.7,0.5822,0.000422,527.9
19.235,72.775,10.88,1.1169,-3.4e-05,556.1
19.235,72.78,5.47,1.0632,3e-06,610.2
19.235,72.785,0.32,0.0661,6.3e-05,661.7
19.235,72.79,0.0,0.0,4e-06,664.9
19.235,72.795,0.0,0.0,0.0,664.9
19.235,72.8,0.0,0.0,0.0,664.9
19.235,72.805,0.0,0.6132,3.9e-05,664.9
19.235,72.81,2.97,0.9992,2.4e-05,635.2
19.235,72.815,7.81,0.8155,-0.000114,586.8
19.235,72.82,3.86,1.0549,0.000118,626.3
19.235,72.825,8.97,0.6297,-2.7e-05,575.2
19.235,72.83,12.02,0.7701,-8.8e-05,544.7
19.235,72.835,8.29,0.7515,9.6e-05,582.0
19.235,72.84,11.93,1.0529,1.9e-05,545.6
19.235,72.845,17.03,0.5265,-3.3e-05,494.6
19.235,72.85,19.58,0.7618,1.5e-05,469.1
19.235,72.855,23.27,0.4109,-2.2e-05,432.2
19.235,72.86,25.26,0.9806,-8.8e-05,412.3
19.235,72.865,20.51,0.4542,3.3e-05,459.8
19.235,72.87,18.31,0.1838,1.7e-05,481.8
19.235,72.875,17.42,0.8465,-4.2e-05,490.7
19.235,72.88,13.32,1.9504,-6.9e-05,531.7
19.235,72.885,3.87,0.1734,0.000134,626.2
19.235,72.89,4.71,0.6978,3.3e-05,617.8
19.235,72.895,8.09,1.0384,2.1e-05,584.0
19.235,72.9,13.12,1.6327,3.7e-05,533.7
19.235,72.905,21.03,1.8287,1.2e-05,454.6
19.235,72.91,29.89,2.7625,5.9e-05,366.0
19.235,72.915,43.28,0.2044,-0.000161,232.1
19.235,72.92,44.27,0.2168,1e-06,222.2
19.235,72.925,45.32,0.766,-6.2e-05,211.7
19.235,72.93,41.61,1.7689,-6.3e-05,248.8
19.235,72.935,33.04,1.09,4.3e-05,334.5
19.235,72.94,27.76,1.3336,-1.5e-05,387.3
19.235,72.945,21.3,0.6132,4.5e-05,451.9
19.235,72.95,18.33,0.3469,6e-05,481.6
19.235,72.955,20.01,0.1528,-1.2e-05,464.8
19.235,72.96,20.75,0.8795,4.6e-05,457.4
19.235,72.965,25.01,1.7421,5.4e-05,414.8
19.235,72.97,33.45,0.4026,-8.4e-05,330.4
19.235,72.975,35.4,0.5864,1.2e-05,310.9
19.235,72.98,38.24,0.4253,-6.4e-05,282.5
19.235,72.985,36.18,1.2964,0.000108,303.1
19.235,72.99,42.46,0.0165,-8.3e-05,240.3
19.235,72.995,42.38,0.4356,2.8e-05,241.1
19.235,73.0,44.49,8.0688,-0.000538,220.0
19.24,72.77,5.15,0.8609,0.000457,613.4
19.24,72.775,0.98,0.5347,8.8e-05,655.1
19.24,72.78,3.57,0.5595,-6.9e-05,629.2
19.24,72.785,0.86,0.1776,2.4e-05,656.3
19.24,72.79,0.0,0.446,3.9e-05,664.9
19.24,72.795,2.16,0.5864,9e-06,643.3
19.24,72.8,5.0,0.1714,-2.6e-05,614.9
19.24,72.805,5.83,0.0289,-1.3e-05,606.6
19.24,72.81,5.69,0.1094,9e-06,608.0
19.24,72.815,6.22,0.3014,1.2e-05,602.7
19.24,72.82,7.68,0.0723,-1.4e-05,588.1
19.24,72.825,8.03,0.5864,3.2e-05,584.6
19.24,72.83,10.87,0.7845,1.2e-05,556.2
19.24,72.835,14.67,0.6565,-8e-06,518.2
19.24,72.84,17.85,0.83,-9.3e-05,486.4
19.24,72.845,13.83,0.2581,3.6e-05,526.6
19.24,72.85,12.58,0.7742,6.5e-05,539.1
19.24,72.855,16.33,0.6772,-6e-06,501.6
19.24,72.86,19.61,0.4728,-1.3e-05,468.8
19.24,72.865,21.9,0.4129,-5.6e-05,445.9
19.24,72.87,19.9,0.1507,1.6e-05,465.9
19.24,72.875,19.17,1.0013,-5.4e-05,473.2
19.24,72.88,14.32,0.0145,6.2e-05,521.7
19.24,72.885,14.25,0.0805,-4e-06,522.4
19.24,72.89,13.86,0.5843,4.2e-05,526.3
19.24,72.895,16.69,1.1334,3.5e-05,498.0
19.24,72.9,22.18,0.8857,-1.6e-05,443.1
19.24,72.905,26.47,0.0888,-5e-05,400.2
19.24,72.91,26.9,0.2932,1.3e-05,395.9
19.24,72.915,28.32,0.0516,-1.5e-05,381.7
19.24,72.92,28.57,0.5802,3.3e-05,379.2
19.24,72.925,31.38,0.1239,-2.9e-05,351.1
19.24,72.93,31.98,0.8382,-6.1e-05,345.1
19.24,72.935,27.92,0.7701,0.000101,385.7
19.24,72.94,31.65,0.7433,-9.5e-05,348.4
19.24,72.945,28.05,0.4418,7.5e-05,384.4
19.24,72.95,30.19,0.3138,-4.8e-05,363.0
19.24,72.955,28.67,0.3159,4e-05,378.2
19.24,72.96,30.2,0.1136,-2.7e-05,362.9
19.24,72.965,29.65,0.512,3.9e-05,368.4
19.24,72.97,32.13,0.7907,1.8e-05,343.6
19.24,72.975,35.96,0.0475,-4.7e-05,305.3
19.24,72.98,36.19,0.064,-7e-06,303.0
19.24,72.985,35.88,0.8093,5.5e-05,306.1
19.24,72.99,39.8,0.4005,-2.6e-05,266.9
19.24,72.995,41.74,0.6772,1.7e-05,247.5
19.24,73.0,45.02,9.2151,-0.000627,214.7
19.245,72.77,0.0,0.0,0.000585,664.9
19.245,72.775,0.0,0.1425,9e-06,664.9
19.245,72.78,0.69,1.1932,6.6e-05,658.0
19.245,72.785,6.47,0.6049,-3.7e-05,600.2
19.245,72.79,9.4,0.6937,6e-06,570.9
19.245,72.795,12.76,0.0599,-4e-05,537.3
19.245,72.8,13.05,0.3427,-2.5e-05,534.4
19.245,72.805,11.39,1.1396,-5e-05,551.0
19.245,72.81,5.87,0.3159,5.2e-05,606.2
19.245,72.815,4.34,0.0764,2.5e-05,621.5
19.245,72.82,4.71,0.2808,-2.2e-05,617.8
19.245,72.825,3.35,0.83,7e-05,631.4
19.245,72.83,7.37,1.0033,1.1e-05,591.2
19.245,72.835,12.23,0.5079,-3.1e-05,542.6
19.245,72.84,14.69,0.1032,-2.5e-05,518.0
19.245,72.845,15.19,0.7267,-5.2e-05,513.0
19.245,72.85,11.67,0.192,3.4e-05,548.2
19.245,72.855,10.74,0.128,4e-06,557.5
19.245,72.86,10.12,0.0248,1e-05,563.7
19.245,72.865,10.24,0.9043,5.5e-05,562.5
19.245,72.87,14.62,0.0021,-5.7e-05,518.7
19.245,72.875,14.63,1.0859,6.8e-05,518.6
19.245,72.88,19.89,1.3088,1.4e-05,466.0
19.245,72.885,26.23,0.1982,-7e-05,402.6
19.245,72.89,27.19,0.0785,-1.7e-05,393.0
19.245,72.895,26.81,0.2085,-8e-06,396.8
19.245,72.9,25.8,0.2436,-2e-06,406.9
19.245,72.905,24.62,0.5244,-1.8e-05,418.7
19.245,72.91,22.08,0.6916,-1.1e-05,444.1
19.245,72.915,18.73,0.1198,5.1e-05,477.6
19.245,72.92,19.31,0.3262,-2.8e-05,471.8
19.245,72.925,17.73,0.8527,7.4e-05,487.6
19.245,72.93,21.86,0.9063,3e-06,446.3
19.245,72.935,26.25,1.154,1.6e-05,402.4
19.245,72.94,31.84,1.8328,4.3e-05,346.5
19.245,72.945,40.72,0.2891,-0.000133,257.7
19.245,72.95,39.32,0.0413,2.1e-05,271.7
19.245,72.955,39.52,0.9579,-6.3e-05,269.7
19.245,72.96,34.88,0.1693,7.1e-05,316.1
19.245,72.965,35.7,0.2705,-2.8e-05,307.9
