event_id,timestamp,latitude,longitude,water_depth_cm,rainfall_mm,duration_hrs,road_id,ward,affected_area_sqm
EVT01547,2020-04-23 00:00,18.91257,72.79577,15.2,34.0,5.9,R0190,Ward_11,27557.0
EVT01548,2018-12-03 00:00,18.90262,72.90536,20.3,63.4,14.1,R0237,Ward_23,48643.0
EVT01549,2019-09-11 00:00,18.93699,72.92887,3.7,5.2,13.8,R0022,Ward_23,2612.0
EVT01550,2018-01-24 00:00,19.26697,72.84812,12.6,3.3,12.0,R0391,Ward_23,30233.0
EVT01551,2019-08-16 00:00,18.95638,72.89592,1.9,5.5,15.0,R0079,Ward_17,45440.0
EVT01552,2021-02-14 00:00,19.06184,72.80965,12.6,56.7,7.4,R0492,Ward_10,43325.0
EVT01553,2016-12-17 00:00,19.13294,72.99895,0.0,0.0,4.9,R0386,Ward_16,8209.0
EVT01554,2022-04-24 00:00,18.89159,72.89678,1.2,13.6,7.8,R0065,Ward_21,46338.0
EVT01555,2017-02-26 00:00,19.26175,72.80111,16.5,50.3,2.4,R0045,Ward_9,14009.0
EVT01556,2023-08-12 00:00,19.26496,72.92061,3.4,14.2,4.0,R0383,Ward_17,37414.0
EVT01557,2019-06-14 00:00,18.89642,72.99401,0.4,0.0,14.3,R0363,Ward_7,35085.0
EVT01558,2023-08-27 00:00,19.13925,72.93922,4.1,23.0,1.3,R0018,Ward_21,10472.0
EVT01559,2023-03-21 00:00,18.89028,72.98553,1.9,0.0,4.4,R0436,Ward_5,6616.0
EVT01560,2016-11-02 00:00,19.04556,72.85261,13.4,51.9,17.0,R0052,Ward_8,18709.0
EVT01561,2023-12-06 00:00,18.94759,72.97666,0.4,3.4,4.0,R0047,Ward_14,16840.0
EVT01562,2017-08-16 00:00,18.88881,72.8283,5.9,8.6,1.1,R0422,Ward_2,17287.0
EVT01563,2020-05-07 00:00,19.18722,72.82309,9.1,28.0,11.5,R0182,Ward_13,45164.0
EVT01564,2016-11-22 00:00,18.90838,72.89357,6.9,34.9,18.7,R0350,Ward_1,32623.0
EVT01565,2023-01-26 00:00,19.26627,72.79062,33.8,98.6,21.3,R0351,Ward_24,3794.0
EVT01566,2015-11-15 00:00,18.98942,72.96899,2.1,18.1,20.8,R0081,Ward_19,37479.0
EVT01567,2024-03-21 00:00,19.08235,72.79745,12.6,38.6,1.7,R0126,Ward_24,27106.0
EVT01568,2019-10-23 00:00,18.98036,72.91262,6.3,29.6,4.7,R0290,Ward_3,40093.0
EVT01569,2020-11-15 00:00,18.95121,72.79726,33.5,113.8,1.3,R0028,Ward_12,20353.0
EVT01570,2020-02-05 00:00,19.22392,72.99283,0.7,21.9,20.4,R0464,Ward_13,23079.0
EVT01571,2019-09-17 00:00,19.17126,72.97491,1.1,13.6,6.4,R0201,Ward_5,4297.0
EVT01572,2019-06-21 00:00,19.07486,72.86055,8.6,16.2,2.4,R0297,Ward_10,38962.0
EVT01573,2015-10-27 00:00,19.18329,72.83912,25.2,71.9,11.1,R0220,Ward_13,48987.0
EVT01574,2017-07-12 00:00,19.14394,72.90907,8.5,36.9,17.5,R0290,Ward_14,17255.0
EVT01575,2017-04-16 00:00,18.99092,72.90904,3.9,4.2,11.4,R0066,Ward_6,19328.0
EVT01576,2016-05-28 00:00,19.04354,72.96183,1.8,4.0,7.8,R0075,Ward_9,10900.0
EVT01577,2023-09-13 00:00,19.03437,72.80161,32.3,114.8,8.9,R0335,Ward_18,34802.0
EVT01578,2023-01-11 00:00,18.97662,72.8048,35.6,117.3,12.8,R0262,Ward_21,44326.0
EVT01579,2022-01-28 00:00,18.88572,72.93904,9.2,33.6,22.9,R0316,Ward_4,37021.0
EVT01580,2018-02-08 00:00,19.24212,72.80393,10.9,41.6,17.7,R0464,Ward_23,4323.0
EVT01581,2018-05-15 00:00,19.11031,72.92702,3.7,0.0,6.1,R0286,Ward_11,40269.0
EVT01582,2018-07-28 00:00,19.22494,72.93564,2.7,5.1,22.8,R0498,Ward_6,44459.0
EVT01583,2018-01-22 00:00,19.13668,72.85387,32.0,98.0,6.2,R0133,Ward_7,47473.0
EVT01584,2016-04-13 00:00,18.88389,72.92859,6.9,29.0,2.8,R0427,Ward_12,42432.0
EVT01585,2019-08-10 00:00,19.0816,72.8633,25.3,74.0,23.5,R0136,Ward_12,43192.0
EVT01586,2023-02-24 00:00,19.18134,72.85979,9.4,26.0,14.0,R0137,Ward_16,16608.0
EVT01587,2023-06-30 00:00,19.05141,72.90497,2.9,0.0,19.3,R0137,Ward_24,38627.0
EVT01588,2017-08-25 00:00,19.2306,72.91622,4.1,14.4,9.3,R0122,Ward_14,18599.0
EVT01589,2019-10-27 00:00,19.05888,72.96717,2.5,0.0,9.9,R0372,Ward_20,38868.0
EVT01590,2020-03-30 00:00,19.02292,72.95559,3.6,14.9,5.8,R0143,Ward_5,4046.0
EVT01591,2021-06-02 00:00,19.0073,72.85509,3.5,3.1,17.0,R0004,Ward_19,16669.0
EVT01592,2018-11-06 00:00,19.20551,72.91221,7.2,15.0,12.7,R0417,Ward_11,9350.0
EVT01593,2024-03-26 00:00,19.02964,72.8028,21.7,61.4,22.6,R0294,Ward_13,19914.0
EVT01594,2018-02-06 00:00,19.2077,72.8118,12.9,46.4,1.3,R0445,Ward_9,6922.0
EVT01595,2016-09-29 00:00,19.01718,72.935,5.9,20.4,7.1,R0197,Ward_4,46663.0
EVT01596,2018-05-20 00:00,18.98437,72.99947,0.1,3.0,16.0,R0298,Ward_7,12466.0
EVT01597,2016-09-19 00:00,19.2289,72.98642,1.5,1.9,7.9,R0162,Ward_10,10753.0
EVT01598,2020-01-16 00:00,19.19384,72.87415,6.5,23.7,6.1,R0394,Ward_15,11378.0
EVT01599,2015-08-14 00:00,19.25442,72.92655,2.3,2.8,1.7,R0330,Ward_22,36570.0
EVT01600,2019-05-30 00:00,19.06827,72.89209,5.6,25.4,22.2,R0072,Ward_4,4062.0
EVT01601,2021-08-29 00:00,19.16196,72.87273,10.5,22.3,7.5,R0080,Ward_7,18201.0
EVT01602,2017-05-22 00:00,19.25778,72.83425,18.0,42.2,11.0,R0463,Ward_17,39896.0
EVT01603,2022-09-16 00:00,18.9739,72.96415,4.1,16.5,21.5,R0255,Ward_2,5710.0
EVT01604,2022-09-06 00:00,18.9476,72.99192,0.2,6.2,22.5,R0346,Ward_1,34606.0
EVT01605,2023-09-26 00:00,19.03437,72.84853,13.4,42.5,19.9,R0113,Ward_15,23194.0
EVT01606,2023-01-23 00:00,18.92282,72.86889,10.9,28.9,8.5,R0096,Ward_7,23455.0
EVT01607,2022-08-27 00:00,18.91459,72.97954,1.4,13.7,20.0,R0473,Ward_21,35043.0
EVT01608,2021-06-08 00:00,19.19612,72.95714,2.4,0.0,2.4,R0474,Ward_12,16342.0
EVT01609,2015-10-27 00:00,19.07766,72.99634,0.7,0.0,1.6,R0077,Ward_16,42831.0
EVT01610,2018-11-18 00:00,18.94127,72.79945,27.5,82.9,5.3,R0237,Ward_22,42349.0
EVT01611,2022-03-10 00:00,18.94795,72.86785,6.5,30.2,7.9,R0495,Ward_19,34646.0
EVT01612,2023-12-21 00:00,18.91937,72.98125,5.0,13.0,10.2,R0412,Ward_21,34737.0
EVT01613,2015-10-22 00:00,19.06775,72.80783,12.9,34.2,5.6,R0101,Ward_13,31159.0
EVT01614,2024-02-10 00:00,19.01043,72.80546,25.6,70.8,10.0,R0464,Ward_24,1437.0
EVT01615,2022-06-29 00:00,19.12795,72.90239,4.3,8.1,20.7,R0401,Ward_8,17264.0
EVT01616,2019-05-13 00:00,19.15765,72.99226,0.5,1.7,20.0,R0440,Ward_22,34176.0
EVT01617,2017-02-07 00:00,19.23382,72.80412,16.7,64.9,15.7,R0394,Ward_15,11419.0
EVT01618,2022-03-07 00:00,19.11638,72.97553,0.5,5.4,15.0,R0000,Ward_10,18243.0
EVT01619,2024-03-06 00:00,19.05947,72.9295,9.7,40.5,20.1,R0400,Ward_12,11353.0
EVT01620,2021-02-06 00:00,18.96065,72.86817,22.0,51.2,9.1,R0017,Ward_16,19915.0
EVT01621,2020-07-24 00:00,19.23296,72.89678,7.7,33.3,2.0,R0095,Ward_13,30396.0
EVT01622,2021-01-31 00:00,19.18516,72.79778,8.9,19.3,19.6,R0424,Ward_7,19119.0
EVT01623,2017-02-28 00:00,18.90947,72.88302,14.0,41.6,10.1,R0181,Ward_21,42282.0
EVT01624,2021-09-03 00:00,19.19945,72.89733,2.1,19.5,16.6,R0323,Ward_6,35334.0
EVT01625,2024-04-25 00:00,19.25546,72.88339,9.2,27.6,20.4,R0222,Ward_23,38126.0
EVT01626,2019-12-05 00:00,19.08365,72.8294,7.1,16.3,12.0,R0166,Ward_15,37712.0
EVT01627,2017-11-04 00:00,18.92241,72.81826,15.0,32.4,23.6,R0078,Ward_5,47619.0
EVT01628,2022-07-13 00:00,19.23786,72.88692,9.7,17.1,3.4,R0311,Ward_10,12762.0
EVT01629,2022-12-06 00:00,18.93159,72.89885,10.8,27.8,20.7,R0289,Ward_5,35896.0
EVT01630,2017-06-24 00:00,19.136,72.92763,11.6,30.6,5.1,R0490,Ward_12,20311.0
EVT01631,2022-05-06 00:00,19.02081,72.95884,3.5,30.1,23.8,R0172,Ward_7,18642.0
EVT01632,2022-07-16 00:00,18.88972,72.85961,3.8,20.4,19.2,R0245,Ward_8,3427.0
EVT01633,2018-06-17 00:00,19.1291,72.89226,6.3,38.1,10.1,R0406,Ward_16,13861.0
EVT01634,2022-12-01 00:00,19.20107,72.77145,20.8,63.2,8.3,R0438,Ward_18,47494.0
EVT01635,2019-01-17 00:00,19.17887,72.92024,3.3,23.4,4.4,R0454,Ward_22,3680.0
EVT01636,2022-10-29 00:00,19.17991,72.81014,24.6,73.1,2.3,R0401,Ward_10,33232.0
EVT01637,2020-09-21 00:00,18.9617,72.96048,5.5,22.1,16.1,R0197,Ward_3,15760.0
EVT01638,2019-06-20 00:00,18.98074,72.87951,12.4,33.5,8.3,R0291,Ward_3,39984.0
EVT01639,2019-07-18 00:00,19.24471,72.92173,2.8,14.3,3.0,R0368,Ward_9,3694.0
EVT01640,2019-04-02 00:00,19.09649,72.98121,0.2,0.0,8.6,R0139,Ward_1,28522.0
EVT01641,2019-08-18 00:00,19.13821,72.90253,7.6,39.6,14.6,R0108,Ward_19,16120.0
EVT01642,2017-06-27 00:00,19.08885,72.85228,16.8,67.0,2.4,R0411,Ward_1,40579.0
EVT01643,2017-03-10 00:00,18.87726,72.80881,11.6,34.6,16.3,R0036,Ward_20,43357.0
EVT01644,2022-11-01 00:00,19.06845,72.80127,32.2,98.0,3.1,R0157,Ward_3,47046.0
EVT01645,2020-03-27 00:00,19.09863,72.94294,5.1,27.6,21.8,R0317,Ward_13,23192.0
EVT01646,2015-10-27 00:00,19.09661,72.8744,12.0,41.1,14.0,R0267,Ward_16,10859.0
EVT01647,2020-11-02 00:00,18.93599,72.88283,8.8,48.0,6.3,R0408,Ward_20,49256.0
EVT01648,2019-10-12 00:00,18.94415,72.87071,7.2,33.9,16.5,R0014,Ward_15,47961.0
EVT01649,2021-05-30 00:00,19.14818,72.99168,0.5,0.0,15.3,R0332,Ward_18,21076.0
EVT01650,2017-09-29 00:00,18.96489,72.9166,4.8,20.3,22.6,R0350,Ward_19,45015.0
EVT01651,2016-09-15 00:00,19.14931,72.84102,8.1,38.3,14.9,R0322,Ward_13,16508.0
EVT01652,2022-12-13 00:00,18.94535,72.98938,2.0,0.5,17.7,R0296,Ward_21,16810.0
EVT01653,2017-03-11 00:00,18.96327,72.80329,12.3,41.6,3.8,R0035,Ward_12,42124.0
EVT01654,2019-08-27 00:00,19.17984,72.88185,4.5,23.5,7.3,R0144,Ward_19,32040.0
EVT01655,2015-06-29 00:00,19.18982,72.83534,4.3,4.3,17.4,R0000,Ward_5,21101.0
EVT01656,2018-11-18 00:00,19.0945,72.861,5.0,7.2,13.5,R0390,Ward_14,24871.0
EVT01657,2020-06-17 00:00,18.9891,72.873,10.9,25.6,22.2,R0453,Ward_3,21048.0
EVT01658,2020-03-13 00:00,18.95052,72.97482,1.6,1.0,16.9,R0017,Ward_9,42909.0
EVT01659,2019-05-16 00:00,18.88321,72.86354,4.5,8.0,8.2,R0112,Ward_16,10039.0
EVT01660,2018-06-20 00:00,19.10555,72.85881,5.5,30.9,14.0,R0315,Ward_6,48148.0
EVT01661,2022-07-14 00:00,19.04655,72.79528,21.6,77.2,14.0,R0183,Ward_5,28509.0
EVT01662,2015-12-20 00:00,19.02206,72.84385,22.7,74.1,17.0,R0303,Ward_15,35979.0
EVT01663,2017-03-23 00:00,18.9417,72.85045,12.7,33.2,13.2,R0236,Ward_14,33754.0
EVT01664,2016-04-16 00:00,19.04063,72.824,10.3,39.9,20.6,R0314,Ward_10,45817.0
EVT01665,2021-10-21 00:00,19.11831,72.89871,6.7,1.9,18.6,R0313,Ward_13,17499.0
EVT01666,2018-03-12 00:00,18.98268,72.92122,0.6,0.0,7.9,R0169,Ward_9,43745.0
EVT01667,2017-11-23 00:00,19.24684,72.8372,27.0,83.4,8.1,R0131,Ward_3,39606.0
EVT01668,2021-10-19 00:00,18.99214,72.7979,3.8,6.9,22.3,R0301,Ward_8,37674.0
EVT01669,2018-04-24 00:00,18.96698,72.93231,4.9,14.6,7.3,R0230,Ward_10,11398.0
EVT01670,2018-05-16 00:00,19.22237,72.97173,2.0,19.0,1.4,R0388,Ward_22,41855.0
EVT01671,2017-12-06 00:00,19.14984,72.80941,3.6,12.8,2.1,R0168,Ward_17,21064.0
EVT01672,2017-11-12 00:00,19.11218,72.87972,13.6,36.7,23.7,R0342,Ward_18,32163.0
EVT01673,2018-06-09 00:00,19.22293,72.90401,6.4,21.6,3.3,R0080,Ward_4,48370.0
EVT01674,2020-05-29 00:00,19.26908,72.94486,12.6,54.2,4.0,R0353,Ward_6,5846.0
EVT01675,2019-01-29 00:00,19.06149,72.77997,19.3,65.0,7.9,R0436,Ward_17,17453.0
EVT01676,2020-01-16 00:00,18.98483,72.93324,5.9,18.0,9.5,R0241,Ward_19,6682.0
EVT01677,2015-07-12 00:00,19.1811,72.77858,15.4,45.0,2.0,R0142,Ward_19,21699.0
EVT01678,2017-01-28 00:00,18.99175,72.98365,0.6,8.1,17.6,R0114,Ward_19,2825.0
EVT01679,2019-05-28 00:00,18.88095,72.97636,2.2,9.1,3.5,R0398,Ward_4,10282.0
EVT01680,2019-10-29 00:00,19.21551,72.84666,4.9,5.6,20.9,R0270,Ward_23,29786.0
EVT01681,2022-06-16 00:00,18.94613,72.90394,4.3,17.6,16.6,R0241,Ward_1,27813.0
EVT01682,2021-11-05 00:00,19.0421,72.95542,2.1,0.0,15.0,R0483,Ward_3,13128.0
EVT01683,2018-04-28 00:00,19.0142,72.83862,6.4,4.4,17.0,R0203,Ward_13,11142.0
EVT01684,2021-08-03 00:00,18.89899,72.98495,0.5,17.7,9.5,R0453,Ward_7,14902.0
EVT01685,2017-03-07 00:00,18.94343,72.96063,2.3,26.2,22.5,R0379,Ward_5,1771.0
EVT01686,2018-09-12 00:00,18.96946,72.84131,32.2,98.1,5.2,R0208,Ward_7,32836.0
EVT01687,2020-06-20 00:00,18.87749,72.82336,7.7,34.9,17.4,R0212,Ward_17,37098.0
EVT01688,2024-03-05 00:00,19.13992,72.92135,13.2,34.9,19.9,R0425,Ward_1,1730.0
EVT01689,2022-09-19 00:00,19.18659,72.99737,0.4,0.6,8.2,R0362,Ward_5,28497.0
EVT01690,2015-12-23 00:00,18.98223,72.94325,2.4,0.0,4.5,R0412,Ward_21,4575.0
EVT01691,2018-08-15 00:00,19.13507,72.88208,17.4,70.7,2.5,R0134,Ward_7,49678.0
EVT01692,2016-01-26 00:00,18.99084,72.96354,6.1,20.6,4.6,R0274,Ward_12,47368.0
EVT01693,2022-04-01 00:00,18.93535,72.95747,3.1,1.1,22.7,R0216,Ward_13,16983.0
EVT01694,2023-11-13 00:00,19.04938,72.84746,15.9,45.8,22.2,R0081,Ward_7,10132.0
EVT01695,2024-04-22 00:00,19.07813,72.80526,27.7,94.4,6.4,R0069,Ward_1,6809.0
EVT01696,2017-10-30 00:00,19.03051,72.99805,0.1,18.1,5.7,R0005,Ward_8,1196.0
EVT01697,2020-05-11 00:00,18.94891,72.86391,6.1,6.6,2.6,R0354,Ward_4,33549.0
EVT01698,2015-07-14 00:00,19.04111,72.87495,12.1,26.9,11.1,R0218,Ward_5,38818.0
EVT01699,2018-12-13 00:00,19.11387,72.8499,12.4,32.8,6.7,R0383,Ward_2,8761.0
EVT01700,2016-04-16 00:00,19.1267,72.81844,42.1,144.3,22.7,R0088,Ward_8,36762.0
EVT01701,2020-11-18 00:00,19.09245,72.82941,2.4,0.0,4.9,R0014,Ward_7,13616.0
EVT01702,2015-12-09 00:00,19.23716,72.95225,3.7,8.3,3.9,R0151,Ward_15,3498.0
EVT01703,2023-09-23 00:00,19.25888,72.90375,2.3,0.0,19.3,R0469,Ward_1,4634.0
EVT01704,2022-11-02 00:00,19.15708,72.99025,0.2,25.9,19.3,R0149,Ward_2,44066.0
EVT01705,2023-07-07 00:00,18.8934,72.95729,4.0,27.6,10.5,R0425,Ward_9,33062.0
EVT01706,2016-07-21 00:00,19.08859,72.93782,2.2,0.7,20.1,R0243,Ward_21,31840.0
EVT01707,2020-01-21 00:00,19.06808,72.95971,11.2,48.9,3.4,R0402,Ward_20,46792.0
EVT01708,2019-09-30 00:00,18.94315,72.83065,18.3,65.6,9.3,R0277,Ward_8,26887.0
EVT01709,2023-01-05 00:00,19.2382,72.80544,8.2,24.8,11.8,R0075,Ward_11,25339.0
EVT01710,2018-12-19 00:00,19.24245,72.81137,12.2,39.5,14.8,R0410,Ward_19,39119.0
EVT01711,2021-05-26 00:00,19.0073,72.86067,4.5,11.8,7.5,R0130,Ward_17,36263.0
EVT01712,2018-03-17 00:00,18.92897,72.8269,18.7,60.3,15.4,R0231,Ward_19,38494.0
EVT01713,2016-11-14 00:00,18.90052,72.81285,3.3,10.0,2.9,R0024,Ward_4,26593.0
EVT01714,2023-03-25 00:00,19.2564,72.77965,13.4,51.8,9.0,R0352,Ward_18,20855.0
EVT01715,2022-12-03 00:00,19.23729,72.91126,5.4,40.3,22.1,R0499,Ward_3,22775.0
EVT01716,2018-09-06 00:00,18.88979,72.95961,4.4,39.8,17.0,R0408,Ward_21,46633.0
EVT01717,2022-01-02 00:00,19.10931,72.85108,7.3,30.8,23.3,R0316,Ward_9,34753.0
EVT01718,2023-12-26 00:00,18.94128,72.84322,4.4,19.7,3.5,R0052,Ward_6,8858.0
EVT01719,2023-10-22 00:00,19.23213,72.98743,0.7,15.8,6.9,R0112,Ward_18,22775.0
EVT01720,2018-08-28 00:00,18.93542,72.85296,11.5,24.0,4.4,R0057,Ward_13,8890.0
EVT01721,2018-05-03 00:00,19.14165,72.92757,9.0,25.9,14.6,R0330,Ward_13,42515.0
EVT01722,2023-09-01 00:00,18.94694,72.81492,7.9,35.8,1.0,R0276,Ward_7,10198.0
EVT01723,2015-08-15 00:00,18.98596,72.83947,8.4,23.9,8.0,R0430,Ward_17,25005.0
EVT01724,2015-07-19 00:00,19.10969,72.98216,0.5,0.0,7.2,R0010,Ward_6,615.0
EVT01725,2024-01-02 00:00,19.01968,72.92712,7.8,25.1,12.7,R0178,Ward_3,30643.0
EVT01726,2023-01-22 00:00,19.21998,72.81358,3.0,17.8,11.3,R0131,Ward_20,35129.0
EVT01727,2022-10-16 00:00,18.94266,72.86824,4.3,23.9,5.8,R0485,Ward_20,37080.0
EVT01728,2020-06-26 00:00,19.03565,72.83164,20.6,71.7,22.2,R0242,Ward_11,39760.0
EVT01729,2017-02-19 00:00,18.93401,72.8525,12.5,38.8,1.4,R0041,Ward_13,17530.0
EVT01730,2016-11-30 00:00,18.90349,72.95619,5.4,20.1,1.6,R0188,Ward_19,36284.0
EVT01731,2016-09-22 00:00,18.93307,72.90628,5.0,0.0,2.6,R0473,Ward_14,10996.0
EVT01732,2023-11-28 00:00,18.93065,72.84308,5.8,10.0,16.3,R0297,Ward_13,11706.0
EVT01733,2017-02-21 00:00,18.96775,72.92373,3.2,0.0,15.9,R0088,Ward_20,36164.0
EVT01734,2015-11-23 00:00,19.13563,72.98941,0.3,2.4,10.9,R0038,Ward_11,33196.0
EVT01735,2022-11-30 00:00,19.1194,72.77623,26.2,82.5,13.7,R0049,Ward_7,10318.0
EVT01736,2023-12-10 00:00,18.91279,72.92058,6.8,15.1,20.6,R0022,Ward_9,28737.0
EVT01737,2017-03-05 00:00,19.21067,72.82162,52.6,163.0,2.5,R0328,Ward_3,8921.0
EVT01738,2017-05-09 00:00,18.93074,72.98844,1.8,14.9,19.0,R0190,Ward_24,14874.0
EVT01739,2023-05-23 00:00,19.1351,72.97319,0.6,0.0,9.6,R0078,Ward_14,27218.0
EVT01740,2018-10-03 00:00,19.08431,72.99803,0.1,0.0,21.6,R0053,Ward_19,5576.0
EVT01741,2016-01-26 00:00,19.00069,72.89794,14.8,44.6,10.0,R0156,Ward_5,41875.0
EVT01742,2019-10-08 00:00,19.13949,72.77979,4.5,9.6,5.1,R0475,Ward_17,45787.0
EVT01743,2020-10-19 00:00,19.06913,72.9168,22.1,64.6,6.6,R0160,Ward_17,16432.0
EVT01744,2019-12-02 00:00,19.1647,72.85917,9.6,9.8,7.5,R0445,Ward_13,37472.0
EVT01745,2020-04-18 00:00,19.18003,72.79731,9.3,11.3,17.7,R0111,Ward_10,32959.0
EVT01746,2020-04-21 00:00,18.91472,72.80241,11.6,34.4,19.6,R0091,Ward_3,9746.0
EVT01747,2015-12-04 00:00,18.87684,72.92874,1.8,8.5,7.5,R0313,Ward_9,26642.0
EVT01748,2023-08-19 00:00,19.18834,72.79594,8.4,34.2,12.2,R0261,Ward_19,38647.0
EVT01749,2020-09-11 00:00,19.15001,72.79574,4.8,20.5,20.8,R0228,Ward_5,41287.0
EVT01750,2022-04-15 00:00,19.0325,72.91016,8.3,27.6,7.4,R0353,Ward_17,4917.0
EVT01751,2016-08-28 00:00,18.93435,72.93061,1.0,10.9,17.9,R0010,Ward_2,11045.0
EVT01752,2023-09-07 00:00,19.0428,72.86426,7.5,6.0,16.8,R0086,Ward_23,206.0
EVT01753,2023-10-20 00:00,18.87215,72.98534,0.7,8.7,4.7,R0172,Ward_7,27244.0
EVT01754,2019-01-08 00:00,18.94542,72.79216,9.8,21.2,15.5,R0167,Ward_6,13581.0
EVT01755,2021-07-31 00:00,19.22452,72.9768,1.8,6.6,17.3,R0478,Ward_12,27702.0
EVT01756,2022-04-27 00:00,18.93474,72.86612,39.8,129.5,4.9,R0398,Ward_19,38389.0
EVT01757,2021-05-27 00:00,18.89498,72.87375,17.8,63.1,17.0,R0083,Ward_15,37839.0
EVT01758,2017-05-27 00:00,19.24342,72.96729,6.0,20.4,20.4,R0455,Ward_7,44113.0
EVT01759,2022-12-18 00:00,19.07064,72.97538,3.2,15.7,19.2,R0491,Ward_7,10803.0
EVT01760,2016-05-07 00:00,19.06346,72.97703,1.4,7.2,12.6,R0325,Ward_4,44175.0
EVT01761,2023-10-29 00:00,19.25539,72.98,1.6,0.0,20.0,R0206,Ward_6,19943.0
EVT01762,2018-10-31 00:00,18.9119,72.86983,13.1,58.9,23.2,R0055,Ward_1,48660.0
EVT01763,2024-04-14 00:00,18.94595,72.92268,0.6,3.5,4.6,R0460,Ward_8,35873.0
EVT01764,2021-02-10 00:00,18.93094,72.9248,1.5,2.7,17.8,R0114,Ward_12,44896.0
EVT01765,2016-02-15 00:00,19.05443,72.90802,0.4,1.5,13.2,R0166,Ward_23,46901.0
EVT01766,2019-12-20 00:00,19.16451,72.93107,8.0,21.1,22.9,R0246,Ward_16,19344.0
EVT01767,2022-06-20 00:00,19.13026,72.86717,29.7,95.4,17.6,R0422,Ward_19,8436.0
EVT01768,2021-04-10 00:00,19.12392,72.9849,1.2,14.0,3.3,R0334,Ward_9,12443.0
EVT01769,2022-03-21 00:00,18.90002,72.79931,47.7,137.4,11.2,R0209,Ward_4,23086.0
EVT01770,2022-01-25 00:00,19.07127,72.79545,10.4,24.2,10.6,R0436,Ward_18,32198.0
EVT01771,2022-10-28 00:00,19.08641,72.83875,40.3,112.9,12.4,R0376,Ward_22,930.0
EVT01772,2023-04-13 00:00,19.15648,72.93833,2.4,0.0,10.0,R0188,Ward_23,47672.0
EVT01773,2017-04-30 00:00,19.0297,72.85843,15.3,34.7,15.1,R0181,Ward_19,41489.0
EVT01774,2018-11-13 00:00,18.92535,72.87309,11.3,35.7,15.2,R0303,Ward_19,44566.0
EVT01775,2022-03-03 00:00,18.935,72.84501,16.3,62.4,7.3,R0222,Ward_21,31859.0
EVT01776,2016-12-11 00:00,19.1756,72.93978,12.7,29.8,14.3,R0311,Ward_1,22308.0
EVT01777,2022-05-03 00:00,19.12096,72.80283,9.2,35.6,10.5,R0302,Ward_10,3240.0
EVT01778,2020-11-05 00:00,19.04515,72.91231,8.1,9.9,1.5,R0001,Ward_18,39114.0
EVT01779,2020-12-30 00:00,19.05291,72.92778,3.5,17.9,6.9,R0180,Ward_22,30929.0
EVT01780,2016-04-04 00:00,19.09839,72.86329,3.3,12.5,22.9,R0099,Ward_20,40119.0
EVT01781,2020-08-05 00:00,19.20879,72.79589,21.8,58.1,6.6,R0429,Ward_15,25997.0
EVT01782,2023-08-20 00:00,19.12197,72.81744,19.9,50.1,14.4,R0413,Ward_18,5430.0
EVT01783,2021-05-26 00:00,19.02233,72.94857,3.5,22.2,1.6,R0148,Ward_11,593.0
EVT01784,2021-03-09 00:00,19.11197,72.92246,3.1,24.8,19.5,R0448,Ward_1,16401.0
EVT01785,2015-10-07 00:00,18.93836,72.96221,2.7,12.8,4.8,R0071,Ward_15,2050.0
EVT01786,2016-02-06 00:00,19.03009,72.89716,10.3,10.1,1.4,R0278,Ward_6,13601.0
EVT01787,2016-08-01 00:00,19.20343,72.85247,4.9,26.9,18.7,R0000,Ward_18,43875.0
EVT01788,2022-11-17 00:00,19.09925,72.81369,6.2,5.0,19.5,R0168,Ward_16,15326.0
EVT01789,2022-05-09 00:00,19.19592,72.89675,13.2,29.4,14.7,R0242,Ward_9,41687.0
EVT01790,2019-04-24 00:00,19.16741,72.79438,13.6,35.3,10.6,R0443,Ward_8,827.0
EVT01791,2019-07-27 00:00,19.24018,72.87283,6.2,20.0,22.0,R0024,Ward_1,10721.0
EVT01792,2023-12-08 00:00,19.14186,72.93565,6.1,18.7,16.6,R0052,Ward_19,44441.0
EVT01793,2017-09-10 00:00,19.18142,72.85185,14.1,44.5,1.4,R0495,Ward_12,19431.0
EVT01794,2021-10-02 00:00,18.90884,72.83004,17.0,62.9,5.4,R0224,Ward_18,33282.0
EVT01795,2020-06-12 00:00,19.22888,72.83766,18.8,60.2,14.1,R0257,Ward_16,45708.0
EVT01796,2021-05-14 00:00,19.23491,72.92033,15.8,52.6,11.9,R0212,Ward_21,40202.0
EVT01797,2017-09-13 00:00,18.88249,72.91514,9.7,51.8,10.8,R0454,Ward_23,6231.0
EVT01798,2018-10-24 00:00,18.96237,72.98135,1.3,0.0,22.8,R0129,Ward_5,30113.0
EVT01799,2018-06-28 00:00,19.24526,72.86048,4.9,20.0,16.3,R0488,Ward_14,27975.0
EVT01800,2019-08-11 00:00,19.24165,72.95826,0.4,0.0,4.8,R0481,Ward_2,18954.0
EVT01801,2019-01-16 00:00,19.18496,72.79899,10.8,23.8,21.9,R0312,Ward_20,21866.0
EVT01802,2020-03-08 00:00,19.06107,72.84255,17.0,56.4,18.7,R0094,Ward_6,6332.0
EVT01803,2022-07-15 00:00,18.87317,72.82426,17.7,71.6,15.9,R0150,Ward_15,39677.0
EVT01804,2019-10-10 00:00,18.97345,72.84068,7.7,6.1,8.0,R0147,Ward_22,39295.0
